ID,Tablename,Object_ID,Flags,PushID
12242,DECLINEDWORD,386107,1,72554
12243,DECLINEDWORD,386108,1,72554
12244,DECLINEDWORD,386109,1,72554
12245,DECLINEDWORD,386110,1,72554
12246,DECLINEDWORD,386111,1,72554
12247,DECLINEDWORD,386112,1,72554
12248,DECLINEDWORD,386113,1,72554
12249,DECLINEDWORD,386114,1,72554
12250,DECLINEDWORD,386115,1,72554
12251,DECLINEDWORD,386116,1,72554
12252,DECLINEDWORD,386117,1,72554
12253,DECLINEDWORD,386118,1,72554
12254,DECLINEDWORD,386119,1,72554
12255,DECLINEDWORD,386120,1,72554
12256,DECLINEDWORD,386121,1,72554
12257,DECLINEDWORD,386122,1,72554
12258,DECLINEDWORD,386123,1,72554
12259,DECLINEDWORD,386124,1,72554
12260,DECLINEDWORD,386125,1,72554
12261,DECLINEDWORD,386126,1,72554
12262,DECLINEDWORD,386127,1,72554
12263,DECLINEDWORD,386128,1,72554
12264,DECLINEDWORD,386129,1,72554
12265,DECLINEDWORD,386130,1,72554
12266,DECLINEDWORD,386131,1,72554
12267,DECLINEDWORD,386132,1,72554
12268,DECLINEDWORD,386133,1,72554
12269,DECLINEDWORD,386134,1,72554
12270,DECLINEDWORD,386135,1,72554
12271,DECLINEDWORD,386136,1,72554
12272,DECLINEDWORD,386137,1,72554
12273,DECLINEDWORD,386138,1,72554
12274,DECLINEDWORD,386139,1,72554
12275,DECLINEDWORD,386140,1,72554
12276,DECLINEDWORD,386141,1,72554
12277,DECLINEDWORD,386142,1,72554
12278,DECLINEDWORD,386143,1,72554
12279,DECLINEDWORD,386144,1,72554
12280,DECLINEDWORD,386145,1,72554
12281,DECLINEDWORD,386146,1,72554
12282,DECLINEDWORD,386147,1,72554
12283,DECLINEDWORD,386148,1,72554
12284,DECLINEDWORD,386149,1,72554
12285,DECLINEDWORD,386150,1,72554
12286,DECLINEDWORD,386151,1,72554
12287,DECLINEDWORD,386152,1,72554
12288,DECLINEDWORD,386153,1,72554
12289,DECLINEDWORD,386154,1,72554
12290,DECLINEDWORD,386155,1,72554
12291,DECLINEDWORD,386156,1,72554
12292,DECLINEDWORD,386157,1,72554
12293,DECLINEDWORD,386158,1,72554
12294,DECLINEDWORD,386159,1,72554
12295,DECLINEDWORD,386160,1,72554
12296,DECLINEDWORD,386161,1,72554
12297,DECLINEDWORD,386162,1,72554
12298,DECLINEDWORD,386163,1,72554
12299,DECLINEDWORD,386164,1,72554
12300,DECLINEDWORD,386165,1,72554
12301,DECLINEDWORD,386166,1,72554
12302,DECLINEDWORD,386167,1,72554
12303,DECLINEDWORD,386168,1,72554
12304,DECLINEDWORD,386169,1,72554
12305,DECLINEDWORD,386170,1,72554
12306,DECLINEDWORD,386171,1,72554
12307,DECLINEDWORD,386172,1,72554
12308,DECLINEDWORD,386173,1,72554
12309,DECLINEDWORD,386174,1,72554
12310,DECLINEDWORD,386175,1,72554
12311,DECLINEDWORD,386176,1,72554
12312,DECLINEDWORD,386177,1,72554
12313,DECLINEDWORD,386178,1,72554
12314,DECLINEDWORD,386179,1,72554
12315,DECLINEDWORD,386180,1,72554
12316,DECLINEDWORD,386181,1,72554
12317,DECLINEDWORD,386182,1,72554
12318,DECLINEDWORD,386183,1,72554
12319,DECLINEDWORD,386184,1,72554
12320,DECLINEDWORD,386185,1,72554
12321,DECLINEDWORD,386186,1,72554
12322,DECLINEDWORD,386187,1,72554
12323,DECLINEDWORD,386188,1,72554
12324,DECLINEDWORD,386189,1,72554
12325,DECLINEDWORD,386190,1,72554
12326,DECLINEDWORD,386191,1,72554
12327,DECLINEDWORD,386192,1,72554
12328,DECLINEDWORD,386193,1,72554
12329,DECLINEDWORD,386194,1,72554
12330,DECLINEDWORD,386195,1,72554
12331,DECLINEDWORD,386196,1,72554
12332,DECLINEDWORD,386197,1,72554
12333,DECLINEDWORD,386198,1,72554
12334,DECLINEDWORD,386199,1,72554
12335,DECLINEDWORD,386200,1,72554
12336,DECLINEDWORD,386201,1,72554
12337,DECLINEDWORD,386202,1,72554
12338,DECLINEDWORD,386203,1,72554
12339,DECLINEDWORD,386204,1,72554
12340,DECLINEDWORD,386205,1,72554
12341,DECLINEDWORD,386206,1,72554
12342,DECLINEDWORD,386207,1,72554
12343,DECLINEDWORD,386208,1,72554
12344,DECLINEDWORD,386209,1,72554
12345,DECLINEDWORD,386210,1,72554
12346,DECLINEDWORD,386211,1,72554
12347,DECLINEDWORD,386212,1,72554
12348,DECLINEDWORD,386213,1,72554
12349,DECLINEDWORD,386214,1,72554
12350,DECLINEDWORD,386215,1,72554
12351,DECLINEDWORD,386216,1,72554
12352,DECLINEDWORD,386217,1,72554
12353,DECLINEDWORD,386218,1,72554
12354,DECLINEDWORD,386219,1,72554
12355,DECLINEDWORD,386220,1,72554
12356,DECLINEDWORD,386221,1,72554
12357,DECLINEDWORD,386222,1,72554
12358,DECLINEDWORD,386223,1,72554
12359,DECLINEDWORD,386224,1,72554
12360,DECLINEDWORD,386225,1,72554
12361,DECLINEDWORD,386226,1,72554
12362,DECLINEDWORD,386227,1,72554
12363,DECLINEDWORD,386228,1,72554
12364,DECLINEDWORD,386229,1,72554
12365,DECLINEDWORD,386230,1,72554
12366,DECLINEDWORD,386231,1,72554
12367,DECLINEDWORD,386232,1,72554
12368,DECLINEDWORD,386233,1,72554
12369,DECLINEDWORD,386234,1,72554
12370,DECLINEDWORD,386235,1,72554
12371,DECLINEDWORD,386236,1,72554
12372,DECLINEDWORD,386237,1,72554
12373,DECLINEDWORD,386238,1,72554
12374,DECLINEDWORD,386239,1,72554
12375,DECLINEDWORD,386240,1,72554
12376,DECLINEDWORD,386241,1,72554
12377,DECLINEDWORD,386242,1,72554
12378,DECLINEDWORD,386243,1,72554
12379,DECLINEDWORD,386244,1,72554
12380,DECLINEDWORD,386245,1,72554
12381,DECLINEDWORD,386246,1,72554
12382,DECLINEDWORD,386247,1,72554
12383,DECLINEDWORD,386248,1,72554
12384,DECLINEDWORD,386249,1,72554
12385,DECLINEDWORD,386250,1,72554
12386,DECLINEDWORD,386251,1,72554
12387,DECLINEDWORD,386252,1,72554
12388,DECLINEDWORD,386253,1,72554
12389,DECLINEDWORD,386254,1,72554
12390,DECLINEDWORD,386255,1,72554
12391,DECLINEDWORD,386256,1,72554
12392,DECLINEDWORD,386257,1,72554
12393,DECLINEDWORD,386258,1,72554
12394,DECLINEDWORD,386259,1,72554
12395,DECLINEDWORD,386260,1,72554
12396,DECLINEDWORD,386261,1,72554
12397,DECLINEDWORD,386262,1,72554
12398,DECLINEDWORD,386263,1,72554
12399,DECLINEDWORD,386264,1,72554
12400,DECLINEDWORD,386265,1,72554
12401,DECLINEDWORD,386266,1,72554
12402,DECLINEDWORD,386267,1,72554
12403,DECLINEDWORD,386268,1,72554
12404,DECLINEDWORD,386269,1,72554
12405,DECLINEDWORD,386270,1,72554
12406,DECLINEDWORD,386271,1,72554
12407,DECLINEDWORD,386272,1,72554
12408,DECLINEDWORD,386273,1,72554
12409,DECLINEDWORD,386274,1,72554
12410,DECLINEDWORD,386275,1,72554
12411,DECLINEDWORD,386276,1,72554
12412,DECLINEDWORD,386277,1,72554
12413,DECLINEDWORD,386278,1,72554
12414,DECLINEDWORD,386279,1,72554
12415,DECLINEDWORD,386280,1,72554
12416,DECLINEDWORD,386281,1,72554
12417,DECLINEDWORD,386282,1,72554
12418,DECLINEDWORD,386283,1,72554
12419,DECLINEDWORD,386284,1,72554
12420,DECLINEDWORD,386285,1,72554
12421,DECLINEDWORD,386286,1,72554
12422,DECLINEDWORD,386287,1,72554
12423,DECLINEDWORD,386288,1,72554
12424,DECLINEDWORD,386289,1,72554
12425,DECLINEDWORD,386290,1,72554
12426,DECLINEDWORD,386291,1,72554
12427,DECLINEDWORD,386292,1,72554
12428,DECLINEDWORD,386293,1,72554
12429,DECLINEDWORD,386294,1,72554
12430,DECLINEDWORD,386295,1,72554
12431,DECLINEDWORD,386296,1,72554
12432,DECLINEDWORD,386297,1,72554
12433,DECLINEDWORD,386298,1,72554
12434,DECLINEDWORD,386299,1,72554
12435,DECLINEDWORD,386300,1,72554
12436,DECLINEDWORD,386301,1,72554
12437,DECLINEDWORD,386302,1,72554
12438,DECLINEDWORD,386303,1,72554
12439,DECLINEDWORD,386304,1,72554
12440,DECLINEDWORD,386305,1,72554
12441,DECLINEDWORD,386306,1,72554
12442,DECLINEDWORD,386307,1,72554
12443,DECLINEDWORD,386308,1,72554
12444,DECLINEDWORD,386309,1,72554
12445,DECLINEDWORD,386310,1,72554
12446,DECLINEDWORD,386311,1,72554
12447,DECLINEDWORD,386312,1,72554
12448,DECLINEDWORD,386313,1,72554
12449,DECLINEDWORD,386314,1,72554
12450,DECLINEDWORD,386315,1,72554
12451,DECLINEDWORD,386316,1,72554
12452,DECLINEDWORD,386317,1,72554
12453,DECLINEDWORD,386318,1,72554
12454,DECLINEDWORD,386319,1,72554
12455,DECLINEDWORD,386320,1,72554
12456,DECLINEDWORD,386321,1,72554
12457,DECLINEDWORD,386322,1,72554
12458,DECLINEDWORD,386323,1,72554
12459,DECLINEDWORD,386324,1,72554
12460,DECLINEDWORD,386325,1,72554
12461,DECLINEDWORD,386326,1,72554
12462,DECLINEDWORD,386327,1,72554
12463,DECLINEDWORD,386328,1,72554
12464,DECLINEDWORD,386329,1,72554
12465,DECLINEDWORD,386330,1,72554
12466,DECLINEDWORD,386331,1,72554
12467,DECLINEDWORD,386332,1,72554
12468,DECLINEDWORD,386333,1,72554
12469,DECLINEDWORD,386334,1,72554
12470,DECLINEDWORD,386335,1,72554
12471,DECLINEDWORD,386336,1,72554
12472,DECLINEDWORD,386337,1,72554
12473,DECLINEDWORD,386338,1,72554
12474,DECLINEDWORD,386339,1,72554
12475,DECLINEDWORD,386340,1,72554
12476,DECLINEDWORD,386341,1,72554
12477,DECLINEDWORD,386342,1,72554
12478,DECLINEDWORD,386343,1,72554
12479,DECLINEDWORD,386344,1,72554
12480,DECLINEDWORD,386345,1,72554
12481,DECLINEDWORD,386346,1,72554
12482,DECLINEDWORD,386347,1,72554
12483,DECLINEDWORD,386348,1,72554
12484,DECLINEDWORD,386349,1,72554
12485,DECLINEDWORD,386350,1,72554
12486,DECLINEDWORD,386351,1,72554
12487,DECLINEDWORD,386352,1,72554
12488,DECLINEDWORD,386353,1,72554
12489,DECLINEDWORD,386354,1,72554
12490,DECLINEDWORD,386355,1,72554
12491,DECLINEDWORD,386356,1,72554
12492,DECLINEDWORD,386357,1,72554
12493,DECLINEDWORD,386358,1,72554
12494,DECLINEDWORD,386359,1,72554
12495,DECLINEDWORD,386360,1,72554
12496,DECLINEDWORD,386361,1,72554
12497,DECLINEDWORD,386362,1,72554
12498,DECLINEDWORD,386363,1,72554
12499,DECLINEDWORD,386364,1,72554
12500,DECLINEDWORD,386365,1,72554
12501,DECLINEDWORD,386366,1,72554
12502,DECLINEDWORD,386367,1,72554
12503,DECLINEDWORD,386368,1,72554
12504,DECLINEDWORD,386369,1,72554
12505,DECLINEDWORD,386370,1,72554
12506,DECLINEDWORD,386371,1,72554
12507,DECLINEDWORD,386372,1,72554
12508,DECLINEDWORD,386373,1,72554
12509,DECLINEDWORD,386374,1,72554
12510,DECLINEDWORD,386375,1,72554
12511,DECLINEDWORD,386376,1,72554
12512,DECLINEDWORD,386377,1,72554
12513,DECLINEDWORD,386378,1,72554
12514,DECLINEDWORD,386379,1,72554
12515,DECLINEDWORD,386380,1,72554
12516,DECLINEDWORD,386381,1,72554
12517,DECLINEDWORD,386382,1,72554
12518,DECLINEDWORD,386383,1,72554
12519,DECLINEDWORD,386384,1,72554
12520,DECLINEDWORD,386385,1,72554
12521,DECLINEDWORD,386386,1,72554
12522,DECLINEDWORD,386387,1,72554
12523,DECLINEDWORD,386388,1,72554
12524,DECLINEDWORD,386389,1,72554
12525,DECLINEDWORD,386390,1,72554
12526,DECLINEDWORD,386391,1,72554
12527,DECLINEDWORD,386392,1,72554
12528,DECLINEDWORD,386393,1,72554
12529,DECLINEDWORD,386394,1,72554
12530,DECLINEDWORD,386395,1,72554
12531,DECLINEDWORD,386396,1,72554
12532,DECLINEDWORD,386397,1,72554
12533,DECLINEDWORD,386398,1,72554
12534,DECLINEDWORD,386399,1,72554
12535,DECLINEDWORD,386400,1,72554
12536,DECLINEDWORD,386401,1,72554
12537,DECLINEDWORD,386402,1,72554
12538,DECLINEDWORD,386403,1,72554
12539,DECLINEDWORD,386404,1,72554
12540,DECLINEDWORD,386405,1,72554
12541,DECLINEDWORD,386406,1,72554
12542,DECLINEDWORD,386407,1,72554
12543,DECLINEDWORD,386408,1,72554
12544,DECLINEDWORD,386409,1,72554
12545,DECLINEDWORD,386410,1,72554
12546,DECLINEDWORD,386411,1,72554
12547,DECLINEDWORD,386412,1,72554
12548,DECLINEDWORD,386413,1,72554
12549,DECLINEDWORD,386414,1,72554
12550,DECLINEDWORD,386415,1,72554
12551,DECLINEDWORD,386416,1,72554
12552,DECLINEDWORD,386417,1,72554
12553,DECLINEDWORD,386418,1,72554
12554,DECLINEDWORD,386419,1,72554
12555,DECLINEDWORD,386420,1,72554
12556,DECLINEDWORD,386421,1,72554
12557,DECLINEDWORD,386422,1,72554
12558,DECLINEDWORD,386423,1,72554
12559,DECLINEDWORD,386424,1,72554
12560,DECLINEDWORD,386425,1,72554
12561,DECLINEDWORD,386426,1,72554
12562,DECLINEDWORD,386427,1,72554
12563,DECLINEDWORD,386428,1,72554
12564,DECLINEDWORD,386429,1,72554
12565,DECLINEDWORD,386430,1,72554
12566,DECLINEDWORD,386431,1,72554
12567,DECLINEDWORD,386432,1,72554
12568,DECLINEDWORD,386433,1,72554
12569,DECLINEDWORD,386434,1,72554
12570,DECLINEDWORD,386435,1,72554
12571,DECLINEDWORD,386436,1,72554
12572,DECLINEDWORD,386437,1,72554
12573,DECLINEDWORD,386438,1,72554
12574,DECLINEDWORD,386439,1,72554
12575,DECLINEDWORD,386440,1,72554
12576,DECLINEDWORD,386441,1,72554
12577,DECLINEDWORD,386442,1,72554
12578,DECLINEDWORD,386443,1,72554
12579,DECLINEDWORD,386444,1,72554
12580,DECLINEDWORD,386445,1,72554
12581,DECLINEDWORD,386446,1,72554
12582,DECLINEDWORD,386447,1,72554
12583,DECLINEDWORD,386448,1,72554
12584,DECLINEDWORD,386449,1,72554
12585,DECLINEDWORD,386450,1,72554
12586,DECLINEDWORD,386451,1,72554
12587,DECLINEDWORD,386452,1,72554
12588,DECLINEDWORD,386453,1,72554
12589,DECLINEDWORD,386454,1,72554
12590,DECLINEDWORD,386455,1,72554
12591,DECLINEDWORD,386456,1,72554
12592,DECLINEDWORD,386457,1,72554
12593,DECLINEDWORD,386458,1,72554
12594,DECLINEDWORD,386459,1,72554
12595,DECLINEDWORD,386460,1,72554
12596,DECLINEDWORD,386461,1,72554
12597,DECLINEDWORD,386462,1,72554
12598,DECLINEDWORD,386463,1,72554
12599,DECLINEDWORD,386464,1,72554
12600,DECLINEDWORD,386465,1,72554
12601,DECLINEDWORD,386466,1,72554
12602,DECLINEDWORD,386467,1,72554
12603,DECLINEDWORD,386468,1,72554
12604,DECLINEDWORD,386469,1,72554
12605,DECLINEDWORD,386470,1,72554
12606,DECLINEDWORD,386471,1,72554
12607,DECLINEDWORD,386472,1,72554
12608,DECLINEDWORD,386473,1,72554
12609,DECLINEDWORD,386474,1,72554
12610,DECLINEDWORD,386475,1,72554
12611,DECLINEDWORD,386476,1,72554
12612,DECLINEDWORD,386477,1,72554
12613,DECLINEDWORD,386478,1,72554
12614,DECLINEDWORD,386479,1,72554
12615,DECLINEDWORD,386480,1,72554
12616,DECLINEDWORD,386481,1,72554
12617,DECLINEDWORD,386482,1,72554
12618,DECLINEDWORD,386483,1,72554
12619,DECLINEDWORD,386484,1,72554
12620,DECLINEDWORD,386485,1,72554
12621,DECLINEDWORD,386486,1,72554
12622,DECLINEDWORD,386487,1,72554
12623,DECLINEDWORD,386488,1,72554
12624,DECLINEDWORD,386489,1,72554
12625,DECLINEDWORD,386490,1,72554
12626,DECLINEDWORD,386491,1,72554
12627,DECLINEDWORD,386492,1,72554
12628,DECLINEDWORD,386493,1,72554
12629,DECLINEDWORD,386494,1,72554
12630,DECLINEDWORD,386495,1,72554
12631,DECLINEDWORD,386496,1,72554
12632,DECLINEDWORD,386497,1,72554
12633,DECLINEDWORD,386498,1,72554
12634,DECLINEDWORD,386499,1,72554
12635,DECLINEDWORD,386500,1,72554
12636,DECLINEDWORD,386501,1,72554
12637,DECLINEDWORD,386502,1,72554
12638,DECLINEDWORD,386503,1,72554
12639,DECLINEDWORD,386504,1,72554
12640,DECLINEDWORD,386505,1,72554
12641,DECLINEDWORD,386506,1,72554
12642,DECLINEDWORD,386507,1,72554
12643,DECLINEDWORD,386508,1,72554
12644,DECLINEDWORD,386509,1,72554
12645,DECLINEDWORD,386510,1,72554
12646,DECLINEDWORD,386511,1,72554
12647,DECLINEDWORD,386512,1,72554
12648,DECLINEDWORD,386513,1,72554
12649,DECLINEDWORD,386514,1,72554
12650,DECLINEDWORD,386515,1,72554
12651,DECLINEDWORD,386516,1,72554
12652,DECLINEDWORD,386517,1,72554
12653,DECLINEDWORD,386518,1,72554
12654,DECLINEDWORD,386519,1,72554
12655,DECLINEDWORD,386520,1,72554
12656,DECLINEDWORD,386521,1,72554
12657,DECLINEDWORD,386522,1,72554
12658,DECLINEDWORD,386523,1,72554
12659,DECLINEDWORD,386524,1,72554
12660,DECLINEDWORD,386525,1,72554
12661,DECLINEDWORD,386526,1,72554
12662,DECLINEDWORD,386527,1,72554
12663,DECLINEDWORD,386528,1,72554
12664,DECLINEDWORD,386529,1,72554
12665,DECLINEDWORD,386530,1,72554
12666,DECLINEDWORD,386531,1,72554
12667,DECLINEDWORD,386532,1,72554
12668,DECLINEDWORD,386533,1,72554
12669,DECLINEDWORD,386534,1,72554
12670,DECLINEDWORD,386535,1,72554
12671,DECLINEDWORD,386536,1,72554
12672,DECLINEDWORD,386537,1,72554
12673,DECLINEDWORD,386538,1,72554
12674,DECLINEDWORD,386539,1,72554
12675,DECLINEDWORD,386540,1,72554
12676,DECLINEDWORD,386541,1,72554
12677,DECLINEDWORD,386542,1,72554
12678,DECLINEDWORD,386543,1,72554
12679,DECLINEDWORD,386544,1,72554
12680,DECLINEDWORD,386545,1,72554
12681,DECLINEDWORD,386546,1,72554
12682,DECLINEDWORD,386547,1,72554
12683,DECLINEDWORD,386548,1,72554
12684,DECLINEDWORD,386549,1,72554
12685,DECLINEDWORD,386550,1,72554
12686,DECLINEDWORD,386551,1,72554
12687,DECLINEDWORD,386552,1,72554
12688,DECLINEDWORD,386553,1,72554
12689,DECLINEDWORD,386554,1,72554
12690,DECLINEDWORD,386555,1,72554
12691,DECLINEDWORD,386556,1,72554
12692,DECLINEDWORD,386557,1,72554
12693,DECLINEDWORD,386558,1,72554
12694,DECLINEDWORD,386559,1,72554
12695,DECLINEDWORD,386560,1,72554
12696,DECLINEDWORD,386561,1,72554
12697,DECLINEDWORD,386562,1,72554
12698,DECLINEDWORD,386563,1,72554
12699,DECLINEDWORD,386564,1,72554
12700,DECLINEDWORD,386565,1,72554
12701,DECLINEDWORD,386566,1,72554
12702,DECLINEDWORD,386567,1,72554
12703,DECLINEDWORD,386568,1,72554
12704,DECLINEDWORD,386569,1,72554
12705,DECLINEDWORD,386570,1,72554
12706,DECLINEDWORD,386571,1,72554
12707,DECLINEDWORD,386572,1,72554
12708,DECLINEDWORD,386573,1,72554
12709,DECLINEDWORD,386574,1,72554
12710,DECLINEDWORD,386575,1,72554
12711,DECLINEDWORD,386576,1,72554
12712,DECLINEDWORD,386577,1,72554
12713,DECLINEDWORD,386578,1,72554
12714,DECLINEDWORD,386579,1,72554
12715,DECLINEDWORD,386580,1,72554
12716,DECLINEDWORD,386581,1,72554
12717,DECLINEDWORD,386582,1,72554
12718,DECLINEDWORD,386583,1,72554
12719,DECLINEDWORD,386584,1,72554
12720,DECLINEDWORD,386585,1,72554
12721,DECLINEDWORD,386586,1,72554
12722,DECLINEDWORD,386587,1,72554
12723,DECLINEDWORD,386588,1,72554
12724,DECLINEDWORD,386589,1,72554
12725,DECLINEDWORD,386590,1,72554
12726,DECLINEDWORD,386591,1,72554
12727,DECLINEDWORD,386592,1,72554
12728,DECLINEDWORD,386593,1,72554
12729,DECLINEDWORD,386594,1,72554
12730,DECLINEDWORD,386595,1,72554
12731,DECLINEDWORD,386596,1,72554
12732,DECLINEDWORD,386597,1,72554
12733,DECLINEDWORD,386598,1,72554
12734,DECLINEDWORD,386599,1,72554
12735,DECLINEDWORD,386600,1,72554
12736,DECLINEDWORD,386601,1,72554
12737,DECLINEDWORD,386602,1,72554
12738,DECLINEDWORD,386603,1,72554
12739,DECLINEDWORD,386604,1,72554
12740,DECLINEDWORD,386605,1,72554
12741,DECLINEDWORD,386606,1,72554
12742,DECLINEDWORD,386607,1,72554
12743,DECLINEDWORD,386608,1,72554
12744,DECLINEDWORD,386609,1,72554
12745,DECLINEDWORD,386610,1,72554
12746,DECLINEDWORD,386611,1,72554
12747,DECLINEDWORD,386612,1,72554
12748,DECLINEDWORD,386613,1,72554
12749,DECLINEDWORD,386614,1,72554
12750,DECLINEDWORD,386615,1,72554
12751,DECLINEDWORD,386616,1,72554
12752,DECLINEDWORD,386617,1,72554
12753,DECLINEDWORD,386618,1,72554
12754,DECLINEDWORD,386619,1,72554
12755,DECLINEDWORD,386620,1,72554
12756,DECLINEDWORD,386621,1,72554
12757,DECLINEDWORD,386622,1,72554
12758,DECLINEDWORD,386623,1,72554
12759,DECLINEDWORD,386624,1,72554
12760,DECLINEDWORD,386625,1,72554
12761,DECLINEDWORD,386626,1,72554
12762,DECLINEDWORD,386627,1,72554
12763,DECLINEDWORD,386628,1,72554
12764,DECLINEDWORD,386629,1,72554
12765,DECLINEDWORD,386630,1,72554
12766,DECLINEDWORD,386631,1,72554
12767,DECLINEDWORD,386632,1,72554
12768,DECLINEDWORD,386633,1,72554
12769,DECLINEDWORD,386634,1,72554
12770,DECLINEDWORD,386635,1,72554
12771,DECLINEDWORD,386636,1,72554
12772,DECLINEDWORD,386637,1,72554
12773,DECLINEDWORD,386638,1,72554
12774,DECLINEDWORD,386639,1,72554
12775,DECLINEDWORD,386640,1,72554
12776,DECLINEDWORD,386641,1,72554
12777,DECLINEDWORD,386642,1,72554
12778,DECLINEDWORD,386643,1,72554
12779,DECLINEDWORD,386644,1,72554
12780,DECLINEDWORD,386645,1,72554
12781,DECLINEDWORD,386646,1,72554
12782,DECLINEDWORD,386647,1,72554
12783,DECLINEDWORD,386648,1,72554
12784,DECLINEDWORD,386649,1,72554
12785,DECLINEDWORD,386650,1,72554
12786,DECLINEDWORD,386651,1,72554
12787,DECLINEDWORD,386652,1,72554
12788,DECLINEDWORD,386653,1,72554
12789,DECLINEDWORD,386654,1,72554
12790,DECLINEDWORD,386655,1,72554
12791,DECLINEDWORD,386656,1,72554
12792,DECLINEDWORD,386657,1,72554
12793,DECLINEDWORD,386658,1,72554
12794,DECLINEDWORD,386659,1,72554
12795,DECLINEDWORD,386660,1,72554
12796,DECLINEDWORD,386661,1,72554
12797,DECLINEDWORD,386662,1,72554
12798,DECLINEDWORD,386663,1,72554
12799,DECLINEDWORD,386664,1,72554
12800,DECLINEDWORD,386665,1,72554
12801,DECLINEDWORD,386666,1,72554
12802,DECLINEDWORD,386667,1,72554
12803,DECLINEDWORD,386668,1,72554
12804,DECLINEDWORD,386669,1,72554
12805,DECLINEDWORD,386670,1,72554
12806,DECLINEDWORD,386671,1,72554
12807,DECLINEDWORD,386672,1,72554
12808,DECLINEDWORD,386673,1,72554
12809,DECLINEDWORD,386674,1,72554
12810,DECLINEDWORD,386675,1,72554
12811,DECLINEDWORD,386676,1,72554
12812,DECLINEDWORD,386677,1,72554
12813,DECLINEDWORD,386678,1,72554
12814,DECLINEDWORD,386679,1,72554
12815,DECLINEDWORD,386680,1,72554
12816,DECLINEDWORD,386681,1,72554
12817,DECLINEDWORD,386682,1,72554
12818,DECLINEDWORD,386683,1,72554
12819,DECLINEDWORD,386684,1,72554
12820,DECLINEDWORD,386685,1,72554
12821,DECLINEDWORD,386686,1,72554
12822,DECLINEDWORD,386687,1,72554
12823,DECLINEDWORD,386688,1,72554
12824,DECLINEDWORD,386689,1,72554
12825,DECLINEDWORD,386690,1,72554
12826,DECLINEDWORD,386691,1,72554
12827,DECLINEDWORD,386692,1,72554
12828,DECLINEDWORD,386693,1,72554
12829,DECLINEDWORD,386694,1,72554
12830,DECLINEDWORD,386695,1,72554
12831,DECLINEDWORD,386696,1,72554
12832,DECLINEDWORD,386697,1,72554
12833,DECLINEDWORD,386698,1,72554
12834,DECLINEDWORD,386699,1,72554
12835,DECLINEDWORD,386700,1,72554
12836,DECLINEDWORD,386701,1,72554
12837,DECLINEDWORD,386702,1,72554
12838,DECLINEDWORD,386703,1,72554
12839,DECLINEDWORD,386704,1,72554
12840,DECLINEDWORD,386705,1,72554
12841,DECLINEDWORD,386706,1,72554
12842,DECLINEDWORD,386707,1,72554
12843,DECLINEDWORD,386708,1,72554
12844,DECLINEDWORD,386709,1,72554
12845,DECLINEDWORD,386710,1,72554
12846,DECLINEDWORD,386711,1,72554
12847,DECLINEDWORD,386712,1,72554
12848,DECLINEDWORD,386713,1,72554
12849,DECLINEDWORD,386714,1,72554
12850,DECLINEDWORD,386715,1,72554
12851,DECLINEDWORD,386716,1,72554
12852,DECLINEDWORD,386717,1,72554
12853,DECLINEDWORD,386718,1,72554
12854,DECLINEDWORD,386719,1,72554
12855,DECLINEDWORD,386720,1,72554
12856,DECLINEDWORD,386721,1,72554
12857,DECLINEDWORD,386722,1,72554
12858,DECLINEDWORD,386723,1,72554
12859,DECLINEDWORD,386724,1,72554
12860,DECLINEDWORD,386725,1,72554
12861,DECLINEDWORD,386726,1,72554
12862,DECLINEDWORD,386727,1,72554
12863,DECLINEDWORD,386728,1,72554
12864,DECLINEDWORD,386729,1,72554
12865,DECLINEDWORD,386730,1,72554
12866,DECLINEDWORD,386731,1,72554
12867,DECLINEDWORD,386732,1,72554
12868,DECLINEDWORD,386733,1,72554
12869,DECLINEDWORD,386734,1,72554
12870,DECLINEDWORD,386735,1,72554
12871,DECLINEDWORD,386736,1,72554
12872,DECLINEDWORD,386737,1,72554
12873,DECLINEDWORD,386738,1,72554
12874,DECLINEDWORD,386739,1,72554
12875,DECLINEDWORD,386740,1,72554
12876,DECLINEDWORD,386741,1,72554
12877,DECLINEDWORD,386742,1,72554
12878,DECLINEDWORD,386743,1,72554
12879,DECLINEDWORD,386744,1,72554
12880,DECLINEDWORD,386745,1,72554
12881,DECLINEDWORD,386746,1,72554
12882,DECLINEDWORD,386747,1,72554
12883,DECLINEDWORD,386748,1,72554
12884,DECLINEDWORD,386749,1,72554
12885,DECLINEDWORD,386750,1,72554
12886,DECLINEDWORD,386751,1,72554
12887,DECLINEDWORD,386752,1,72554
12888,DECLINEDWORD,386753,1,72554
12889,DECLINEDWORD,386754,1,72554
12890,DECLINEDWORD,386755,1,72554
12891,DECLINEDWORD,386756,1,72554
12892,DECLINEDWORD,386757,1,72554
12893,DECLINEDWORD,386758,1,72554
12894,DECLINEDWORD,386759,1,72554
12895,DECLINEDWORD,386760,1,72554
12896,DECLINEDWORD,386761,1,72554
12897,DECLINEDWORD,386762,1,72554
12898,DECLINEDWORD,386763,1,72554
12899,DECLINEDWORD,386764,1,72554
12900,DECLINEDWORD,386765,1,72554
12901,DECLINEDWORD,386766,1,72554
12902,DECLINEDWORD,386767,1,72554
12903,DECLINEDWORD,386768,1,72554
12904,DECLINEDWORD,386769,1,72554
12905,DECLINEDWORD,386770,1,72554
12906,DECLINEDWORD,386771,1,72554
